filename,mean,std,median,min,max,q25,q75,iqr,sem,rms,sum,abs_mean,cv,peak_to_valley
GRA SID4 22h15m27s735ms_GradX.csv,1.755625000000691e-05,0.5958627541486917,0.0,-7.884,5.2455,-0.225125,0.1695,0.394625,0.0014896568853717293,0.5958608923333113,2.809000000001106,0.37576247625,33940.20478224292,13.1295
GRA SID4 22h15m27s934ms_GradX.csv,-4.348812500002168e-05,0.5971674584296304,0.0,-9.2813,5.5845,-0.2257,0.1728,0.3985,0.001492918646074076,0.5971655938619015,-6.958100000003469,0.37754567937499994,13731.735840475918,14.8658
GRA SID4 22h15m28s124ms_GradX.csv,-2.7261250000015026e-05,0.5990647839221315,0.0,-14.8647,3.6106,-0.2265,0.169925,0.396425,0.0014976619598053287,0.5990629124620385,-4.361800000002404,0.377672725,21974.95573192152,18.475299999999997
GRA SID4 22h15m28s325ms_GradX.csv,-2.7751874999989923e-05,0.5994891387413267,0.0,-13.1584,4.8249,-0.227,0.1697,0.3967,0.0014987228468533167,0.5994872659771953,-4.440299999998388,0.377835621875,21601.751850633245,17.9833
GRA SID4 22h15m28s527ms_GradX.csv,-1.5038124999978209e-05,0.5999299197732151,0.0,-8.2171,4.5713,-0.225125,0.1734,0.398525,0.0014998247994330376,0.5999280451777633,-2.4060999999965134,0.378423360625,39893.928257688785,12.7884
GRA SID4 22h15m28s734ms_GradX.csv,-4.0030625000008515e-05,0.5994750491952963,0.0,-8.5912,4.7381,-0.226925,0.1685,0.395425,0.0014986876229882407,0.5994731771693896,-6.404900000001362,0.378606804375,14975.41030697768,13.3293
GRA SID4 22h15m28s933ms_GradX.csv,-9.359999999992397e-06,0.5996440622137009,0.0,-11.133,12.4017,-0.226825,0.1713,0.398125,0.0014991101555342523,0.59964218839613,-1.4975999999987835,0.3783444575,64064.529716843834,23.5347
GRA SID4 22h15m29s134ms_GradX.csv,-2.6863750000006802e-05,0.5975542589523075,0.0,-8.3202,4.3377,-0.2297,0.165825,0.395525,0.0014938856473807687,0.5975523921961781,-4.2982000000010885,0.37661042375000003,22243.8876444379,12.6579
GRA SID4 22h15m29s324ms_GradX.csv,-6.148312500001794e-05,0.603136854115563,0.0,-9.3125,8.647,-0.226325,0.1705,0.396825,0.0015078421352889074,0.6031349724437205,-9.83730000000287,0.379068636875,9809.794871447932,17.9595
GRA SID4 22h15m29s524ms_GradX.csv,7.4443750000227735e-06,0.6001858532177835,0.0,-7.1829,7.7232,-0.228025,0.167125,0.39515,0.0015004646330444588,0.6001839776802297,1.1911000000036438,0.378348740625,80622.72153044761,14.9061
GRA SID4 22h15m29s729ms_GradX.csv,-1.5075624999985848e-05,0.6012475812887945,0.0,-10.8532,3.991,-0.227625,0.1698,0.39742500000000003,0.0015031189532219863,0.6012457025761702,-2.4120999999977357,0.37903572937499996,39882.09718716549,14.844199999999999
GRA SID4 22h15m29s935ms_GradX.csv,-6.452500000023065e-06,0.6025270205395818,0.0,-10.7927,4.4709,-0.2265,0.171725,0.398225,0.0015063175513489546,0.6025251376742509,-1.0324000000036904,0.37944572874999993,93378.83411989057,15.2636
GRA SID4 22h15m30s132ms_GradX.csv,-4.231250000000273e-05,0.601788782239992,0.0,-11.829,7.3341,-0.226525,0.1687,0.395225,0.00150447195559998,0.6017869031346353,-6.770000000000437,0.37947291,14222.481962008182,19.1631
GRA SID4 22h15m30s329ms_GradX.csv,-4.982687499996245e-05,0.6016854052986398,0.0,-6.5907,7.7788,-0.2304,0.1683,0.3987,0.0015042135132465994,0.6016835270919526,-7.972299999993993,0.379871541875,12075.519350221619,14.3695
GRA SID4 22h15m30s525ms_GradX.csv,-6.277500000032887e-06,0.601505537114508,0.0,-6.4117,7.7923,-0.224225,0.171425,0.39565,0.0015037638427862702,0.6015036574395246,-1.004400000005262,0.37900425375,95819.26583705153,14.204
