filename,mean,std,median,min,max,q25,q75,iqr,sem,rms,sum,abs_mean,cv,peak_to_valley
GRA SID4 22h15m22s324ms_GradY.csv,-1.4857500000005075e-05,0.5143923514300147,0.0,-5.758,9.8668,-0.1846,0.1481,0.3327,0.0012859808785750369,0.5143907441659744,-2.377200000000812,0.32199555874999997,34621.727532095676,15.6248
GRA SID4 22h15m22s525ms_GradY.csv,3.076874999999859e-05,0.5201291023319867,0.0,-5.712,7.6051,-0.188325,0.14932499999999999,0.33765,0.0013003227558299668,0.520127477836083,4.9229999999997744,0.32643680875,16904.45940857367,13.3171
GRA SID4 22h15m22s724ms_GradY.csv,9.185624999997798e-06,0.5227878674277467,0.0,-5.689,15.8046,-0.1904,0.1506,0.341,0.0013069696685693668,0.5227862337938065,1.4696999999996478,0.32696021812500004,56913.68965249315,21.4936
GRA SID4 22h15m22s924ms_GradY.csv,2.784874999999829e-05,0.5160097426493397,0.0,-5.8573,14.0782,-0.1869,0.145725,0.332625,0.0012900243566233494,0.5160081308678672,4.455799999999726,0.32176027375,18529.008451738875,19.9355
GRA SID4 22h15m23s127ms_GradY.csv,7.167812499999968e-05,0.5156869084650405,0.0,-5.5685,13.1081,-0.1873,0.1447,0.33199999999999996,0.0012892172711626013,0.5156853019224151,11.468499999999949,0.3221087168749999,7194.480900142993,18.6766
GRA SID4 22h15m23s325ms_GradY.csv,3.161687500000312e-05,0.5229665975764604,0.0,-5.4052,13.8591,-0.1907,0.154,0.3447,0.0013074164939411508,0.5229649642590194,5.058700000000499,0.328814910625,16540.74227878835,19.2643
GRA SID4 22h15m23s524ms_GradY.csv,1.0931250000010095e-05,0.5199028486569227,0.0,-5.6722,14.3884,-0.1894,0.1437,0.3331,0.0012997571216423068,0.5199012240729003,1.7490000000016153,0.32377921249999997,47561.148184818245,20.0606
GRA SID4 22h15m23s727ms_GradY.csv,6.660749999999779e-05,0.5342827195258782,0.0,-6.7836,14.8765,-0.1893,0.1518,0.34109999999999996,0.0013357067988146957,0.5342810540416673,10.657199999999648,0.33097800374999997,8021.359629238995,21.6601
GRA SID4 22h15m23s932ms_GradY.csv,-2.2393749999991996e-06,0.5217938931472043,0.0,-5.6966,24.2113,-0.1869,0.1479,0.3348,0.0013044847328680107,0.5217922625435457,-0.35829999999987194,0.322069766875,233008.611839812,29.9079
GRA SID4 22h15m24s125ms_GradY.csv,5.090687499999831e-05,0.5156192882164781,0.0,-5.8408,8.5093,-0.1877,0.149625,0.337325,0.0012890482205411952,0.5156176794166998,8.14509999999973,0.323288725625,10128.67668832193,14.3501
GRA SID4 22h15m24s328ms_GradY.csv,4.553249999999593e-05,0.5174025525505263,0.0,-6.0378,14.7483,-0.1834,0.1487,0.3321,0.0012935063813763156,0.5174009376685067,7.2851999999993495,0.32211940125,11363.367730460763,20.7861
