filename,mean,std,median,min,max,q25,q75,iqr,sem,rms,sum,abs_mean,cv,peak_to_valley
GRA SID4 22h15m39s932ms_GMod.csv,0.5521426243750001,0.5730419496303918,0.4747,0.0,16.5505,0.0,0.935225,0.935225,0.0014326048740759794,0.7957615857348151,88342.8199,0.5521426243750001,1.0378513165470806,16.5505
GRA SID4 22h15m40s134ms_GMod.csv,0.5513332875,0.5693996722044053,0.4749,0.0,16.6319,0.0,0.9349,0.9349,0.0014234991805110134,0.7925795570553943,88213.326,0.5513332875,1.032768536043405,16.6319
GRA SID4 22h15m40s329ms_GMod.csv,0.552865269375,0.5720475467113239,0.47535,0.0,17.3058,0.0,0.9371,0.9371,0.0014301188667783097,0.7955478342246697,88458.4431,0.552865269375,1.0346961156684236,17.3058
GRA SID4 22h15m40s528ms_GMod.csv,0.550171489375,0.5699556245670966,0.4736,0.0,15.872,0.0,0.933,0.933,0.0014248890614177415,0.7921717309952038,88027.43830000001,0.550171489375,1.035959942623591,15.872
GRA SID4 22h15m40s736ms_GMod.csv,0.5486856318750001,0.5713315902691993,0.4697,0.0,13.6869,0.0,0.9269,0.9269,0.0014283289756729983,0.792132355444428,87789.7011,0.5486856318750001,1.0412731026248507,13.6869
GRA SID4 22h15m40s935ms_GMod.csv,0.5504875606249999,0.5738745814484814,0.4702,0.0,17.4838,0.0,0.9308,0.9308,0.0014346864536212034,0.795214770555925,88078.0097,0.5504875606249999,1.0424841949123906,17.4838
GRA SID4 22h15m41s135ms_GMod.csv,0.549160645,0.5665197881136841,0.4721,0.0,9.5951,0.0,0.9312,0.9312,0.0014162994702842102,0.7889994159928131,87865.70319999999,0.549160645,1.0316103188943055,9.5951
GRA SID4 22h15m41s346ms_GMod.csv,0.555500650625,0.5806420766716116,0.4736,0.0,13.6419,0.0,0.9357249999999999,0.9357249999999999,0.0014516051916790291,0.8035695905699067,88880.1041,0.555500650625,1.0452590397820047,13.6419
GRA SID4 22h15m41s527ms_GMod.csv,0.5544587868749999,0.5778032327500335,0.4734,0.0,19.5745,0.0,0.939125,0.939125,0.001444508081875084,0.800798998198479,88713.4059,0.5544587868749999,1.0421031218669359,19.5745
GRA SID4 22h15m41s729ms_GMod.csv,0.551706708125,0.5754653066481795,0.471,0.0,17.8185,0.0,0.9323250000000001,0.9323250000000001,0.0014386632666204488,0.7972067117089597,88273.0733,0.551706708125,1.0430638202730598,17.8185
GRA SID4 22h15m41s932ms_GMod.csv,0.55057121,0.5704976045342923,0.47135,0.0,9.4307,0.0,0.931,0.931,0.0014262440113357309,0.7928392900760216,88091.3936,0.55057121,1.036192220318342,9.4307
GRA SID4 22h15m42s136ms_GMod.csv,0.5509600137499999,0.571023916967854,0.4745,0.0,16.8572,0.0,0.9335,0.9335,0.001427559792419635,0.7934880040515736,88153.6022,0.5509600137499999,1.0364162601932883,16.8572
GRA SID4 22h15m42s335ms_GMod.csv,0.553700976875,0.5734078499486627,0.4764,0.0,16.6182,0.0,0.9389,0.9389,0.0014335196248716567,0.797106817933809,88592.1563,0.553700976875,1.0355911835009748,16.6182
GRA SID4 22h15m42s533ms_GMod.csv,0.5540174987500001,0.5766451553700628,0.4749,0.0,16.6475,0.0,0.9377,0.9377,0.001441612888425157,0.7996580180835118,88642.79980000001,0.5540174987500001,1.0408428554514533,16.6475
GRA SID4 22h15m42s725ms_GMod.csv,0.5535278975,0.5736684938506382,0.4756,0.0,16.4682,0.0,0.9382250000000001,0.9382250000000001,0.0014341712346265956,0.7971741449021663,88564.4636,0.5535278975,1.036385874028331,16.4682
GRA SID4 22h15m42s927ms_GMod.csv,0.55210531625,0.5724953657245935,0.4742,0.0,16.0494,0.0,0.9344,0.9344,0.0014312384143114836,0.7953421751449185,88336.8506,0.55210531625,1.0369314492605315,16.0494
GRA SID4 22h15m43s136ms_GMod.csv,0.551812971875,0.5712201154873838,0.4735,0.0,16.11,0.0,0.9337,0.9337,0.0014280502887184597,0.7942215918365053,88290.07549999999,0.551812971875,1.0351697850548989,16.11
GRA SID4 22h15m43s335ms_GMod.csv,0.55084729375,0.5708479151259904,0.4715,0.0,10.2418,0.0,0.9334,0.9334,0.0014271197878149761,0.7932830809770872,88135.567,0.55084729375,1.0363088311441018,10.2418
GRA SID4 22h15m43s533ms_GMod.csv,0.549358433125,0.5687446485124958,0.4714,0.0,14.4636,0.0,0.9312,0.9312,0.0014218616212812395,0.7907358228679712,87897.3493,0.549358433125,1.0352888282358441,14.4636
GRA SID4 22h15m43s735ms_GMod.csv,0.5505680981250001,0.5714056246294151,0.4724,0.0,15.3142,0.0,0.933225,0.933225,0.0014285140615735378,0.7934907547531272,88090.89570000001,0.5505680981250001,1.0378473191133684,15.3142
GRA SID4 22h15m43s928ms_GMod.csv,0.550932326875,0.5688145447568568,0.4719,0.0,8.8912,0.0,0.9335,0.9335,0.001422036361892142,0.7918802895232571,88149.1723,0.550932326875,1.0324581023993562,8.8912
GRA SID4 22h15m44s127ms_GMod.csv,0.55252665625,0.57110883493556,0.4751,0.0,17.0388,0.0,0.936,0.936,0.0014277720873389,0.7946376335633274,88404.265,0.55252665625,1.033631280001301,17.0388
GRA SID4 22h15m44s329ms_GMod.csv,0.552853966875,0.5703563626649497,0.4744,0.0,9.9201,0.0,0.9369,0.9369,0.0014258909066623743,0.7943247798960684,88456.6347,0.552853966875,1.0316582621046388,9.9201
GRA SID4 22h15m44s535ms_GMod.csv,0.55265835125,0.5740068482092725,0.4737,0.0,17.522,0.0,0.9368,0.9368,0.0014350171205231813,0.7968143169668671,88425.33619999999,0.55265835125,1.0386287421694578,17.522
GRA SID4 22h15m44s735ms_GMod.csv,0.553895919375,0.5764031958896588,0.4749,0.0,18.0334,0.0,0.9392,0.9392,0.001441007989724147,0.7993993102499292,88623.3471,0.553895919375,1.0406344869610427,18.0334
GRA SID4 22h15m44s937ms_GMod.csv,0.55390723,0.5726104437815722,0.4757,0.0,17.0672,0.0,0.9394,0.9394,0.0014315261094539305,0.7966767791940468,88625.1568,0.55390723,1.0337659679591806,17.0672
GRA SID4 22h15m45s126ms_GMod.csv,0.553259986875,0.5732222910366934,0.4761,0.0,16.0266,0.0,0.9367,0.9367,0.0014330557275917335,0.7966670285442736,88521.5979,0.553259986875,1.0360812360087908,16.0266
GRA SID4 22h15m45s328ms_GMod.csv,0.5546349706250001,0.5725609630884041,0.4773,0.0,12.7136,0.0,0.9407,0.9407,0.0014314024077210102,0.7971473879904911,88741.59530000002,0.5546349706250001,1.0323203429494745,12.7136
GRA SID4 22h15m45s528ms_GMod.csv,0.55343878,0.5727072350964703,0.4766,0.0,16.6947,0.0,0.938,0.938,0.0014317680877411756,0.7964207495914926,88550.2048,0.55343878,1.0348158744774543,16.6947
GRA SID4 22h15m45s735ms_GMod.csv,0.5533763456249999,0.5723193338021896,0.4762,0.0,11.6268,0.0,0.9387,0.9387,0.001430798334505474,0.7960984565725444,88540.2153,0.5533763456249999,1.0342316550498027,11.6268
GRA SID4 22h15m45s937ms_GMod.csv,0.55241726625,0.5740155765679534,0.4736,0.0,16.2962,0.0,0.9361250000000001,0.9361250000000001,0.0014350389414198835,0.796653412003614,88386.7626,0.55241726625,1.0390978190517672,16.2962
GRA SID4 22h15m46s136ms_GMod.csv,0.5543485862499999,0.5763155265606809,0.476,0.0,17.5133,0.0,0.9381,0.9381,0.0014407888164017022,0.7996498392170631,88695.7738,0.5543485862499999,1.0396265830823905,17.5133
GRA SID4 22h15m46s330ms_GMod.csv,0.554071496875,0.5740770644741298,0.4777,0.0,16.9633,0.0,0.9391,0.9391,0.0014351926611853244,0.797845624056786,88651.43950000001,0.554071496875,1.0361064731012628,16.9633
GRA SID4 22h15m46s527ms_GMod.csv,0.552018671875,0.5669148774151747,0.4779,0.0,16.8734,0.0,0.9383,0.9383,0.0014172871935379367,0.7912743415720698,88322.9875,0.552018671875,1.0269849668101823,16.8734
GRA SID4 22h15m46s730ms_GMod.csv,0.5534816349999999,0.5745754652322744,0.47355,0.0,16.9159,0.0,0.936,0.936,0.001436438663080686,0.797794975023737,88557.06159999999,0.5534816349999999,1.0381111655696333,16.9159
GRA SID4 22h15m46s936ms_GMod.csv,0.555202139375,0.5744346538412204,0.4772,0.0,12.1068,0.0,0.941025,0.941025,0.001436086634603051,0.798888305556814,88832.34229999999,0.555202139375,1.0346405626009225,12.1068
GRA SID4 22h15m47s133ms_GMod.csv,0.55405666,0.5710969845328859,0.4785,0.0,16.136,0.0,0.9417249999999999,0.9417249999999999,0.001427742461332215,0.7956937286320503,88649.0656,0.55405666,1.0307555630354759,16.136
GRA SID4 22h15m47s337ms_GMod.csv,0.554106751875,0.5721758364944721,0.47735,0.0,17.2591,0.0,0.9396249999999999,0.9396249999999999,0.0014304395912361804,0.7965032543462629,88657.0803,0.554106751875,1.0326093926076463,17.2591
GRA SID4 22h15m47s526ms_GMod.csv,0.5532418874999999,0.5717347502346182,0.47755000000000003,0.0,16.3514,0.0,0.9384,0.9384,0.0014293368755865453,0.7955847960503645,88518.70199999999,0.5532418874999999,1.0334263604246432,16.3514
GRA SID4 22h15m47s731ms_GMod.csv,0.55275185625,0.5724033353817648,0.4759,0.0,14.4744,0.0,0.9345,0.9345,0.001431008338454412,0.7957249180207473,88440.297,0.55275185625,1.0355520816592994,14.4744
GRA SID4 22h15m47s935ms_GMod.csv,0.5519071218749999,0.5705485680682844,0.4752,0.0,15.7693,0.0,0.9377,0.9377,0.0014263714201707108,0.7938041982540074,88305.13949999999,0.5519071218749999,1.033776418990427,15.7693
GRA SID4 22h15m48s136ms_GMod.csv,0.553324756875,0.5729774388169165,0.4747,0.0,10.0261,0.0,0.9363,0.9363,0.0014324435970422913,0.7965358623874461,88531.9611,0.553324756875,1.0355174455809153,10.0261
GRA SID4 22h15m48s335ms_GMod.csv,0.5519352456250001,0.5719961686127487,0.4759,0.0,17.6486,0.0,0.9365,0.9365,0.0014299904215318718,0.7948648233493463,88309.63930000001,0.5519352456250001,1.0363465155482066,17.6486
GRA SID4 22h15m48s535ms_GMod.csv,0.551506655625,0.568649730481001,0.4752,0.0,16.7899,0.0,0.9365,0.9365,0.0014216243262025025,0.7921616540574673,88241.0649,0.551506655625,1.0310840761033833,16.7899
GRA SID4 22h15m48s726ms_GMod.csv,0.552801780625,0.571476877328624,0.4755,0.0,15.1045,0.0,0.9373,0.9373,0.0014286921933215598,0.7950934465973559,88448.2849,0.552801780625,1.0337826276201139,15.1045
GRA SID4 22h15m48s931ms_GMod.csv,0.551516215,0.5691636923726365,0.4751,0.0,15.9741,0.0,0.936,0.936,0.0014229092309315913,0.7925373300056597,88242.5944,0.551516215,1.031998111554353,15.9741
GRA SID4 22h15m49s127ms_GMod.csv,0.5519904018749999,0.5697395646072732,0.4762,0.0,16.4849,0.0,0.9374,0.9374,0.001424348911518183,0.7932808748931159,88318.46429999999,0.5519904018749999,1.0321548394155964,16.4849
GRA SID4 22h15m49s336ms_GMod.csv,0.5530147125,0.5682879299048044,0.4787,0.0,16.2997,0.0,0.9407,0.9407,0.0014207198247620108,0.7929529778442886,88482.35399999999,0.5530147125,1.0276181032051237,16.2997
GRA SID4 22h15m49s537ms_GMod.csv,0.5514337825000001,0.5681516208247313,0.4768,0.0,16.6216,0.0,0.938,0.938,0.0014203790520618282,0.7917534106345074,88229.40520000001,0.5514337825000001,1.030317036885024,16.6216
GRA SID4 22h15m49s737ms_GMod.csv,0.553247043125,0.5721381281978529,0.4767,0.0,17.067,0.0,0.9389,0.9389,0.0014303453204946323,0.795878308899396,88519.5269,0.553247043125,1.0341458401026657,17.067
GRA SID4 22h15m49s926ms_GMod.csv,0.5535482850000001,0.57057851456291,0.4774,0.0,16.2923,0.0,0.9395,0.9395,0.001426446286407275,0.7949676159179379,88567.7256,0.5535482850000001,1.0307655718992592,16.2923
GRA SID4 22h15m50s130ms_GMod.csv,0.5528578762499999,0.5712987742766686,0.4773,0.0,16.8009,0.0,0.9395,0.9395,0.0014282469356916717,0.7950044534041145,88457.26019999999,0.5528578762499999,1.0333555852558687,16.8009
GRA SID4 22h15m50s333ms_GMod.csv,0.554549145625,0.5686737245866926,0.47965,0.0,17.1293,0.0,0.9449,0.9449,0.0014216843114667316,0.7943000306952264,88727.8633,0.554549145625,1.0254703826921385,17.1293
GRA SID4 22h15m50s536ms_GMod.csv,0.5567424274999999,0.5750216520735627,0.48,0.0,16.8384,0.0,0.9443,0.9443,0.0014375541301839068,0.8003811369404735,89078.78839999999,0.5567424274999999,1.0328324619602123,16.8384
GRA SID4 22h15m50s733ms_GMod.csv,0.55272646625,0.5689139872685662,0.4768,0.0,15.23,0.0,0.9396,0.9396,0.0014222849681714157,0.7932008878641652,88436.2346,0.55272646625,1.0292866761516994,15.23
GRA SID4 22h15m50s936ms_GMod.csv,0.55253305,0.5710122465469617,0.4765,0.0,15.3649,0.0,0.9365,0.9365,0.0014275306163674042,0.7945726645217855,88405.288,0.55253305,1.0334445089681572,15.3649
GRA SID4 22h15m51s130ms_GMod.csv,0.549631933125,0.5633304146691475,0.4739,0.0,10.7234,0.0,0.9359,0.9359,0.0014083260366728686,0.7870415710874569,87941.10930000001,0.549631933125,1.0249230088674763,10.7234
GRA SID4 22h15m51s330ms_GMod.csv,0.5507035912499999,0.5702874345991816,0.472,0.0,17.0213,0.0,0.935125,0.935125,0.001425718586497954,0.7927800267437841,88112.57459999999,0.5507035912499999,1.0355614956199837,17.0213
GRA SID4 22h15m51s528ms_GMod.csv,0.553441428125,0.5741057858203104,0.47345,0.0,16.0075,0.0,0.9353,0.9353,0.0014352644645507758,0.7974288731249406,88550.62849999999,0.553441428125,1.0373379307080095,16.0075
GRA SID4 22h15m51s732ms_GMod.csv,0.551669925,0.5692162377215731,0.4766,0.0,15.8349,0.0,0.9364250000000001,0.9364250000000001,0.0014230405943039329,0.7926820335991444,88267.188,0.551669925,1.031805817075385,15.8349
GRA SID4 22h15m51s936ms_GMod.csv,0.5533286700000001,0.5712730460085291,0.4763,0.0,10.1026,0.0,0.9376,0.9376,0.0014281826150213228,0.7953134416280476,88532.58720000001,0.5533286700000001,1.0324298685038256,10.1026
GRA SID4 22h15m52s136ms_GMod.csv,0.554118406875,0.5750193672974888,0.4763,0.0,16.5023,0.0,0.937,0.937,0.001437548418243722,0.7985564570269515,88658.9451,0.554118406875,1.0377193036039425,16.5023
GRA SID4 22h15m52s327ms_GMod.csv,0.55743734,0.5762539042135529,0.4803,0.0,14.324,0.0,0.9448,0.9448,0.0014406347605338823,0.8017498828931159,89189.9744,0.55743734,1.0337554786202863,14.324
GRA SID4 22h15m52s531ms_GMod.csv,0.55345591625,0.5733650463035962,0.4752,0.0,17.3052,0.0,0.9377,0.9377,0.0014334126157589905,0.7969058118015736,88552.9466,0.55345591625,1.0359723863599772,17.3052
GRA SID4 22h15m52s729ms_GMod.csv,0.553511120625,0.570570651807643,0.4775,0.0,16.1108,0.0,0.9382,0.9382,0.0014264266295191076,0.7949360947062427,88561.7793,0.553511120625,1.0308205753162636,16.1108
GRA SID4 22h15m52s936ms_GMod.csv,0.5539753493749999,0.5708200534240129,0.477,0.0,16.9775,0.0,0.9423,0.9423,0.0014270501335600322,0.7954383600468753,88636.05589999999,0.5539753493749999,1.030406955953883,16.9775
GRA SID4 22h15m53s136ms_GMod.csv,0.549227290625,0.5677671061877636,0.4695,0.0,12.7272,0.0,0.9337,0.9337,0.001419417765469409,0.7899418262690693,87876.3665,0.549227290625,1.0337561805070399,12.7272
GRA SID4 22h15m53s332ms_GMod.csv,0.549131200625,0.5678285754262924,0.4714,0.0,15.6231,0.0,0.9325,0.9325,0.001419571438565731,0.7899192056074074,87860.99209999999,0.549131200625,1.0340490119282564,15.6231
GRA SID4 22h15m53s529ms_GMod.csv,0.5499936025,0.567500772771713,0.4742,0.0,17.3665,0.0,0.9336,0.9336,0.0014187519319292824,0.7902835421735511,87998.9764,0.5499936025,1.0318315889332208,17.3665
GRA SID4 22h15m53s728ms_GMod.csv,0.55480231,0.5722931666194717,0.4793,0.0,16.3734,0.0,0.943425,0.943425,0.0014307329165486793,0.7970715305065161,88768.3696,0.55480231,1.031526286576637,16.3734
GRA SID4 22h15m53s926ms_GMod.csv,0.5527050775,0.5678299398183381,0.4768,0.0,9.7738,0.0,0.9381,0.9381,0.0014195748495458452,0.7924088137165216,88432.8124,0.5527050775,1.027365158984469,9.7738
GRA SID4 22h15m54s136ms_GMod.csv,0.55323650125,0.5715803865683707,0.4761,0.0,15.8044,0.0,0.9398,0.9398,0.0014289509664209268,0.7954701268584038,88517.8402,0.55323650125,1.0331574024416155,15.8044
GRA SID4 22h15m54s333ms_GMod.csv,0.5525180537500001,0.5691631327902708,0.4753,0.0,12.4402,0.0,0.9374,0.9374,0.0014229078319756769,0.7932344210765346,88402.8886,0.5525180537500001,1.0301258554833976,12.4402
GRA SID4 22h15m54s538ms_GMod.csv,0.552425495625,0.5695127848459473,0.4757,0.0,9.5457,0.0,0.9376,0.9376,0.001423781962114868,0.7934208928207257,88388.0793,0.552425495625,1.030931391391674,9.5457
GRA SID4 22h15m54s729ms_GMod.csv,0.55056563,0.5684538643761494,0.4726,0.0,14.1961,0.0,0.9341,0.9341,0.0014211346609403735,0.7913660905281134,88090.50080000001,0.55056563,1.0324906485265288,14.1961
GRA SID4 22h15m54s929ms_GMod.csv,0.5549105287499999,0.5711783255538657,0.47795,0.0,10.8707,0.0,0.9422,0.9422,0.0014279458138846642,0.796346868814636,88785.6846,0.5549105287499999,1.0293160716187555,10.8707
GRA SID4 22h15m55s126ms_GMod.csv,0.555888220625,0.5732853660231106,0.48,0.0,16.6786,0.0,0.9437,0.9437,0.0014332134150577766,0.7985397739782205,88942.1153,0.555888220625,1.031296121687053,16.6786
GRA SID4 22h15m55s334ms_GMod.csv,0.55171224375,0.5710172262961252,0.4732,0.0,15.3115,0.0,0.9339,0.9339,0.001427543065740313,0.7940056893696512,88273.959,0.55171224375,1.0349910352068203,15.3115
GRA SID4 22h15m55s536ms_GMod.csv,0.5510068375,0.5718275876825211,0.4713,0.0,16.5017,0.0,0.9339,0.9339,0.0014295689692063027,0.7940990374878469,88161.094,0.5510068375,1.0377867365057576,16.5017
GRA SID4 22h15m55s736ms_GMod.csv,0.5500099925,0.567721087535713,0.4738,0.0,16.4662,0.0,0.9333,0.9333,0.0014193027188392827,0.7904531679121635,88001.5988,0.5500099925,1.0322014059311493,16.4662
GRA SID4 22h15m55s931ms_GMod.csv,0.553267865625,0.5709380875202827,0.4774,0.0,15.6339,0.0,0.938,0.938,0.001427345218800707,0.7950305614252746,88522.8585,0.553267865625,1.0319379146921712,15.6339
